#station time x y
4 756.2 54.4746819545 52.4378071561
5 756.2 54.5238473854 52.4867118474
1 756.2 35.9416116056 28.7973822295
2 756.4 52.5352969387 23.8996650938
3 756.4 36.0547250456 36.6619122909
4 756.4 54.4746322715 52.4375329108
5 756.4 54.524858331 52.4858679363
1 756.4 35.9952614345 28.8123284471
2 756.6 52.5353208909 23.8996646223
3 756.6 36.0547250456 36.6619122909
4 756.6 54.474537578 52.4375346426
5 756.6 54.5248109854 52.4858688003
1 756.6 36.0489889915 28.8292009917
2 756.8 52.5353208909 23.8996646223
3 756.8 36.0547250456 36.6619122909
4 756.8 54.474487895 52.4372603973
5 756.8 54.5248109854 52.4858688003
1 756.8 36.101227172 28.8472278464
2 757.0 52.5353208909 23.8996646223
3 757.0 36.0547250456 36.6619122909
4 757.0 54.4744642213 52.4372608299
5 757.0 54.5248109854 52.4858688003
1 757.0 36.153607972 28.865252192
2 757.2 52.5353448434 23.8996641502
3 757.2 36.0547250456 36.6619122909
4 757.2 54.4744618853 52.4369857187
5 757.2 54.5227087528 52.4864574715
1 757.2 36.2095608008 28.8853587293
2 757.4 52.5353448434 23.8996641502
3 757.4 36.0547250456 36.6619122909
4 757.4 54.4743671918 52.4369874505
5 757.4 54.510772919 52.4861250484
1 757.4 36.2668861065 28.9045955816
2 757.6 52.5353927486 23.899663206
3 757.6 36.0547250456 36.6619122909
4 757.6 54.4737186642 52.4358986961
5 757.6 54.4967878782 52.4786761797
1 757.6 36.3234824347 28.9246857155
2 757.8 52.5354192177 23.8999378269
3 757.8 36.0547250456 36.6619122909
4 757.8 54.4730154689 52.4367370226
5 757.8 54.4962354116 52.4665794804
1 757.8 36.379375869 28.9442520784
2 758.0 52.5354671224 23.8999368827
3 758.0 36.0547250456 36.6619122909
4 758.0 54.4728994381 52.4370142995
5 758.0 54.5072578874 52.4457415446
1 758.0 36.4337495385 28.9600197484
2 758.2 52.535491075 23.8999364112
3 758.2 36.0547250456 36.6619122909
4 758.2 54.4728971017 52.4367391883
5 758.2 54.5166603457 52.4320873056
1 758.2 36.48461328 28.9701294676
2 758.4 52.535491075 23.8999364112
3 758.4 36.0547250456 36.6619122909
4 758.4 54.4728971017 52.4367391883
5 758.4 54.5118404392 52.4137399593
1 758.4 36.5268888173 28.9755782618
2 758.6 52.5355150275 23.8999359391
3 758.6 36.0547250456 36.6619122909
4 758.6 54.4728971017 52.4367391883
5 758.6 54.4954852801 52.40605922
1 758.6 36.5539503195 28.9793413464
2 758.8 52.5355150275 23.8999359391
3 758.8 36.0547250456 36.6619122909
4 758.8 54.4728971017 52.4367391883
5 758.8 54.4844566854 52.4178172833
1 758.8 36.563963868 28.9605636583
2 759.0 52.5355389797 23.8999354669
3 759.0 36.0547250456 36.6619122909
4 759.0 54.4729207754 52.436738755
5 759.0 54.4810560616 52.4272347121
1 759.0 36.5486555179 28.9467703816
2 759.2 52.5355629323 23.8999349948
3 759.2 36.0547250456 36.6619122909
4 759.2 54.4729207754 52.436738755
5 759.2 54.4806819556 52.4277918623
1 759.2 36.5267098152 28.9367796383
2 759.4 52.5355629323 23.8999349948
3 759.4 36.0547250456 36.6619122909
4 759.4 54.4729207754 52.436738755
5 759.4 54.4738750336 52.4347952178
1 759.4 36.5108894205 28.9345630266
2 759.6 52.5355868848 23.8999345227
3 759.6 36.0547250456 36.6619122909
4 759.6 54.4729207754 52.436738755
5 759.6 54.4715713889 52.4367634403
1 759.6 36.5062697059 28.9556354436
2 759.8 52.5355868848 23.8999345227
3 759.8 36.0547250456 36.6619122909
4 759.8 54.4729207754 52.436738755
5 759.8 54.4704280539 52.4359588945
1 759.8 36.5049827304 28.9878786651
2 760.0 52.5355868848 23.8999345227
3 760.0 36.0547250456 36.6619122909
4 760.0 54.4729207754 52.436738755
5 760.0 54.4699285749 52.4356928781
1 760.0 36.5089808737 29.0185668798
2 760.2 52.5355868848 23.8999345227
3 760.2 36.0547250456 36.6619122909
4 760.2 54.4729207754 52.436738755
5 760.2 54.4695284626 52.4359753535
1 760.2 36.5311433705 29.0271738641
2 760.4 52.5355868848 23.8999345227
3 760.4 36.0547250456 36.6619122909
4 760.4 54.4729207754 52.436738755
5 760.4 54.4693154015 52.4359792517
1 760.4 36.5595657577 29.0201578007
2 760.6 52.5355868848 23.8999345227
3 760.6 36.0547250456 36.6619122909
4 760.6 54.4729444486 52.4367383218
5 760.6 54.4690526569 52.4357089045
1 760.6 36.5908540922 29.0174489851
2 760.8 52.5355868848 23.8999345227
3 760.8 36.0547250456 36.6619122909
4 760.8 54.4729444486 52.4367383218
5 760.8 54.4689746264 52.4348848687
1 760.8 36.6224653785 29.0216103813
2 761.0 52.5355868848 23.8999345227
3 761.0 36.0547250456 36.6619122909
4 761.0 54.4729444486 52.4367383218
5 761.0 54.4704944013 52.4354073717
1 761.0 36.6542425759 29.0348489819
2 761.2 52.5355868848 23.8999345227
3 761.2 36.0547250456 36.6619122909
4 761.2 54.4729444486 52.4367383218
5 761.2 54.4708968499 52.4354000087
1 761.2 36.685216231 29.042611342
2 761.4 52.5355868848 23.8999345227
3 761.4 36.0547250456 36.6619122909
4 761.4 54.4729444486 52.4367383218
5 761.4 54.4714460124 52.4359402711
1 761.4 36.7108227533 29.0604628447
2 761.6 52.5355868848 23.8999345227
3 761.6 36.0547250456 36.6619122909
4 761.6 54.4729444486 52.4367383218
5 761.6 54.4714696857 52.4359398378
1 761.6 36.7306031771 29.077410188
2 761.8 52.5355868848 23.8999345227
3 761.8 36.0547250456 36.6619122909
4 761.8 54.4692531141 52.4425840986
5 761.8 54.4714696857 52.4359398378
1 761.8 36.7482449229 29.0952554552
2 762.0 52.5355868848 23.8999345227
3 762.0 36.0547250456 36.6619122909
4 762.0 54.4689885321 52.4588230539
5 762.0 54.4714696857 52.4359398378
1 762.0 36.7649407445 29.1153344758
2 762.2 52.5355868848 23.8999345227
3 762.2 36.0547250456 36.6619122909
4 762.2 54.4819921419 52.459410665
5 762.2 54.4718507975 52.43620802
1 762.2 36.7785667482 29.119554803
2 762.4 52.5355868848 23.8999345227
3 762.4 36.0547250456 36.6619122909
4 762.4 54.4833464325 52.4376487016
5 762.4 54.4723219304 52.4359242466
1 762.4 36.7926646216 29.1218329667
2 762.6 52.541523273 23.9020186947
3 762.6 36.0547250456 36.6619122909
4 762.6 54.4840498877 52.4145228682
5 762.6 54.473604969 52.4364510842
1 762.6 36.8095940285 29.1339237018
2 762.8 52.5355868848 23.8999345227
3 762.8 36.0547250456 36.6619122909
4 762.8 54.4831002115 52.3974806579
5 762.8 54.4737683472 52.4361729414
1 762.8 36.8342120151 29.142178795
2 763.0 52.5355868848 23.8999345227
3 763.0 36.0547250456 36.6619122909
4 763.0 54.4933649839 52.3989439517
5 763.0 54.4742418161 52.4361642806
1 763.0 36.8598012668 29.1498514078
2 763.2 52.5355868848 23.8999345227
3 763.2 36.0547250456 36.6619122909
4 763.2 54.5103097093 52.4063387416
5 763.2 54.4749660359 52.4378019601
1 763.2 36.8784403751 29.1519782623
2 763.4 52.5355868848 23.8999345227
3 763.4 36.0547250456 36.6619122909
4 763.4 54.5257745386 52.415136557
5 763.4 54.4756902543 52.4394396397
1 763.4 36.8824057222 29.1532213314
2 763.6 52.5355629323 23.8999349948
3 763.6 36.0547250456 36.6619122909
4 763.6 54.526090501 52.4244860384
5 763.6 54.4761590512 52.4388807564
1 763.6 36.8918351437 29.1490522548
2 763.8 52.5377932211 23.8897107723
3 763.8 36.0547250456 36.6619122909
4 763.8 54.5167143256 52.4356633271
5 763.8 54.474487895 52.4372603973
1 763.8 36.9101667352 29.1467865984
2 764.0 52.5396340469 23.8761925181
3 764.0 36.0547250456 36.6619122909
4 764.0 54.5036254956 52.4529619022
5 764.0 54.4738913864 52.4367209994
1 764.0 36.9374276726 29.1420205452
2 764.2 52.5409540653 23.8712139458
3 764.2 36.0547250456 36.6619122909
4 764.2 54.4978801875 52.4706767433
5 764.2 54.4771696853 52.4407883532
1 764.2 36.9653965449 29.1474141744
2 764.4 52.5407271174 23.8725941298
3 764.4 36.0547250456 36.6619122909
4 764.4 54.498137919 52.4731484238
5 764.4 54.4775791402 52.4416063277
1 764.4 36.9886598928 29.1562683231
2 764.6 52.5417281009 23.8720241241
3 764.6 36.0547250456 36.6619122909
4 764.6 54.4952888047 52.4833811976
5 764.6 54.4777211807 52.44160373
1 764.6 37.0005983935 29.1627493784
2 764.8 52.5419890654 23.8717438408
3 764.8 36.0547250456 36.6619122909
4 764.8 54.4808333127 52.4902491558
5 764.8 54.4776738337 52.4416045959
1 764.8 37.0009851027 29.1630116592
2 765.0 52.5434704172 23.8686880912
3 765.0 36.0547250456 36.6619122909
4 765.0 54.45636048 52.4884957158
5 765.0 54.4776738337 52.4416045959
1 765.0 37.0012830302 29.1621760755
2 765.2 52.5444373884 23.8670181879
3 765.2 36.0547250456 36.6619122909
4 765.2 54.4314690413 52.4820728533
5 765.2 54.4776264872 52.4416054618
1 765.2 37.0063870623 29.1705369225
2 765.4 52.5468605687 23.8595416113
3 765.4 36.0547250456 36.6619122909
4 765.4 54.4054669407 52.4786976255
5 765.4 54.4775768047 52.4413312158
1 765.4 37.0207454909 29.1865695882
2 765.6 52.547416752 23.8496255275
3 765.6 36.0547250456 36.6619122909
4 765.6 54.3869213543 52.4806890897
5 765.6 54.477553131 52.4413316491
1 765.6 37.0336396547 29.208430704
2 765.8 52.5478353298 23.848241571
3 765.8 36.0547250456 36.6619122909
4 765.8 54.3712359219 52.4765748705
5 765.8 54.4764144719 52.4410773205
1 765.8 37.0366743255 29.211356637
2 766.0 52.5474571126 23.8487993047
3 766.0 36.0547250456 36.6619122909
4 766.0 54.3496204059 52.4711942141
5 766.0 54.4756782606 52.4408156316
1 766.0 37.0414947955 29.2153237742
2 766.2 52.5477205954 23.8487941152
3 766.2 36.0547250456 36.6619122909
4 766.2 54.3236440794 52.4680955566
5 766.2 54.4754771936 52.4394435372
1 766.2 37.0545442247 29.2256211919
2 766.4 52.5489977698 23.8443666823
3 766.4 36.0547250456 36.6619122909
4 766.4 54.2999212295 52.4682577849
5 766.4 54.4750724094 52.4391757863
1 766.4 37.0603876323 29.2523965217
2 766.6 52.5497290584 23.8405002862
3 766.6 36.0547250456 36.6619122909
4 766.6 54.2833312576 52.4636111655
5 766.6 54.4747173082 52.4391822821
1 766.6 37.0843673647 29.2659071928
2 766.8 52.5492020915 23.8405106639
3 766.8 36.0547250456 36.6619122909
4 766.8 54.2703180788 52.4646769618
5 766.8 54.4743598705 52.4389136654
1 766.8 37.1069866992 29.2456131533
2 767.0 52.5496622292 23.8410518874
3 767.0 36.0547250456 36.6619122909
4 767.0 54.2533397435 52.4616888895
5 767.0 54.4691937769 52.4439609564
1 767.0 37.1095903691 29.2036947841
2 767.2 52.5496886969 23.8413265083
3 767.2 36.0547250456 36.6619122909
4 767.2 54.2346450332 52.4601086099
5 767.2 54.4671610193 52.4583061847
1 767.2 37.1100373756 29.1522160444
2 767.4 52.5496886969 23.8413265083
3 767.4 36.0547250456 36.6619122909
4 767.4 54.2126455037 52.45969048
5 767.4 54.4789929665 52.4575394291
1 767.4 37.1094533386 29.0974691869
2 767.6 52.5503442933 23.8396627433
3 767.6 36.0547250456 36.6619122909
4 767.6 54.1950373453 52.4578155753
5 767.6 54.4818313323 52.4376764049
1 767.6 37.1078548736 29.048260301
2 767.8 52.5482342726 23.8237460335
3 767.8 36.0547250456 36.6619122909
4 767.8 54.1793964319 52.4589311508
5 767.8 54.4837774788 52.4159036209
1 767.8 37.1075523924 29.0163463007
2 768.0 52.5324720188 23.81084973
3 768.0 36.0547250456 36.6619122909
4 768.0 54.1658956062 52.4611078279
5 768.0 54.4832042472 52.3985793735
1 768.0 37.108150342 29.0086205572
2 768.2 52.5163868979 23.7941080117
3 768.2 36.0547250456 36.6619122909
4 768.2 54.1638738963 52.4600447459
5 768.2 54.4933056317 52.4003208082
1 768.2 37.1077226929 29.0072587738
2 768.4 52.5046773968 23.7973655744
3 768.4 36.0547250456 36.6619122909
4 768.4 54.1634501496 52.4603277699
5 768.4 54.508896281 52.4071900143
1 768.4 37.1077901492 29.0069813175
2 768.6 52.4989410784 23.8249930397
3 768.6 36.0547250456 36.6619122909
4 768.6 54.1632370902 52.4603317263
5 768.6 54.523032687 52.4184884401
1 768.6 37.1083314304 29.0064128609
2 768.8 52.491239494 23.8551356249
3 768.8 36.0547250456 36.6619122909
4 768.8 54.1632607635 52.4603312866
5 768.8 54.5228418253 52.4294980954
1 768.8 37.1118918684 28.9969371352
2 769.0 52.4843373613 23.8836116221
3 769.0 36.0547250456 36.6619122909
4 769.0 54.1633057387 52.4600552959
5 769.0 54.5151468556 52.4378931758
1 769.0 37.112177822 28.9798647366
2 769.2 52.4918408462 23.9024482898
3 769.2 36.0547250456 36.6619122909
4 769.2 54.1632820654 52.4600557356
5 769.2 54.5029646319 52.4560006714
1 769.2 37.1120550427 28.9765663379
2 769.4 52.5073783685 23.9117716047
3 769.4 36.0547250456 36.6619122909
4 769.4 54.1609857611 52.4600983792
5 769.4 54.4982846244 52.4736960517
1 769.4 37.1129690334 28.9660779907
2 769.6 52.5183447455 23.9137564191
3 769.6 36.0547250456 36.6619122909
4 769.6 54.151319962 52.4594524634
5 769.6 54.4983199644 52.4750711784
1 769.6 37.113320211 28.9423984395
2 769.8 52.5234303257 23.9040261446
3 769.8 36.0547250456 36.6619122909
4 769.8 54.1356743961 52.4627699784
5 769.8 54.4969265709 52.4866531236
1 769.8 37.1123006883 28.9105083447
2 770.0 52.5237026478 23.9023699194
3 770.0 36.0547250456 36.6619122909
4 770.0 54.1188285755 52.4641839593
5 770.0 54.4825824531 52.4926935611
1 770.0 37.1133965823 28.8824006594
2 770.2 52.5241652975 23.9031862256
3 770.2 36.0547250456 36.6619122909
4 770.2 54.1005788048 52.4620473197
5 770.2 54.456810266 52.4884874805
1 770.2 37.1134101138 28.8678142126
2 770.4 52.5254927528 23.9042606238
3 770.4 36.0547250456 36.6619122909
4 770.4 54.0796044682 52.4651897263
5 770.4 54.4296459592 52.4848578192
1 770.4 37.1135877383 28.8499198079
2 770.6 52.5263752521 23.9012166572
3 770.6 36.0547250456 36.6619122909
4 770.6 54.0637292878 52.4665864393
5 770.6 54.4035466176 52.4839608117
1 770.6 37.1182187283 28.8307761835
2 770.8 52.5263676996 23.9003913787
3 770.8 36.0547250456 36.6619122909
4 770.8 54.0545653837 52.4664823033
5 770.8 54.3843478247 52.4843133815
1 770.8 37.1340358405 28.8296988644
2 771.0 52.5262693723 23.9001181741
3 771.0 36.0547250456 36.6619122909
4 771.0 54.054884889 52.4651005611
5 771.0 54.3693491209 52.4774350243
1 771.0 37.1527120698 28.8186191253
2 771.2 52.5260033775 23.8998482757
3 771.2 36.0547250456 36.6619122909
4 771.2 54.0545085017 52.4653827425
5 771.2 54.3480008958 52.4756264971
1 771.2 37.1608236245 28.7971581773
2 771.4 52.5257878051 23.8998525255
3 771.4 36.0547250456 36.6619122909
4 771.4 54.0492458997 52.4646555218
5 771.4 54.3211415109 52.4744702364
1 771.4 37.170682003 28.7896747364
2 771.6 52.5257399 23.8998534704
3 771.6 36.0547250456 36.6619122909
4 771.6 54.0380343462 52.4659655326
5 771.6 54.2998334915 52.4718364183
1 771.6 37.1867793436 28.7896896689
2 771.8 52.5256466079 23.900130452
3 771.8 36.0547250456 36.6619122909
4 771.8 54.0189470064 52.4709999162
5 771.8 54.2827558392 52.4682994246
1 771.8 37.2052322164 28.7904521443
2 772.0 52.5256226553 23.9001309241
3 772.0 36.0547250456 36.6619122909
4 772.0 53.9973234085 52.4648007069
5 772.0 54.2698942412 52.4677114975
1 772.0 37.2237806961 28.7912117422
2 772.2 52.5255961853 23.8998563038
3 772.2 36.0547250456 36.6619122909
4 772.2 53.9691714494 52.4675292385
5 772.2 54.2544239271 52.4638700845
1 772.2 37.2363468438 28.7902438788
2 772.4 52.5255722328 23.8998567759
3 772.4 36.0547250456 36.6619122909
4 772.4 53.9346727436 52.4701024534
5 772.4 54.2347136499 52.4625837358
1 772.4 37.2395502676 28.7901374833
2 772.6 52.5255722328 23.8998567759
3 772.6 36.0547250456 36.6619122909
4 772.6 53.8952027418 52.4727702212
5 772.6 54.2128017531 52.4585869647
1 772.6 37.2412799915 28.7906304508
2 772.8 52.5255722328 23.8998567759
3 772.8 36.0547250456 36.6619122909
4 772.8 53.8522613039 52.4683507375
5 772.8 54.1944100072 52.4592029837
1 772.8 37.2515426759 28.7891888437
2 773.0 52.5255722328 23.8998567759
3 773.0 36.0547250456 36.6619122909
4 773.0 53.8055823507 52.4535475399
5 773.0 54.177990256 52.4606081749
1 773.0 37.2693893819 28.7894220716
2 773.2 52.5255961853 23.8998563038
3 773.2 36.0547250456 36.6619122909
4 773.2 53.7556270975 52.4297281292
5 773.2 54.1651830779 52.4635974564
1 773.2 37.2935176589 28.7875207919
2 773.4 52.5255961853 23.8998563038
3 773.4 36.0547250456 36.6619122909
4 773.4 53.7083303227 52.3987064002
5 773.4 54.1636182748 52.4633513567
1 773.4 37.3141992399 28.7854590585
2 773.6 52.5255961853 23.8998563038
3 773.6 36.0547250456 36.6619122909
4 773.6 53.663093781 52.3437088259
5 773.6 54.1630927212 52.4628108054
1 773.6 37.3338753129 28.7817797753
2 773.8 52.5255961853 23.8998563038
3 773.8 36.0547250456 36.6619122909
4 773.8 53.6225658481 52.2858717555
5 773.8 54.1628844057 52.4633649842
1 773.8 37.3516376353 28.7811914719
2 774.0 52.5255961853 23.8998563038
3 774.0 36.0547250456 36.6619122909
4 774.0 53.5818932372 52.2252872981
5 774.0 54.1620534718 52.4631052595
1 774.0 37.3632744226 28.7835582633
2 774.2 52.5255961853 23.8998563038
3 774.2 36.0547250456 36.6619122909
4 774.2 53.542212043 52.1699132965
5 774.2 54.1621457931 52.46282839
1 774.2 37.3660419944 28.7862187134
2 774.4 52.5255722328 23.8998567759
3 774.4 36.0547250456 36.6619122909
4 774.4 53.5027788247 52.118663263
5 774.4 54.1620984466 52.4628292688
1 774.4 37.3661320724 28.7889677932
2 774.6 52.5255722328 23.8998567759
3 774.6 36.0547250456 36.6619122909
4 774.6 53.4650805497 52.0709583303
5 774.6 54.1573306424 52.4618171985
1 774.6 37.3663163215 28.7900625194
2 774.8 52.5255722328 23.8998567759
3 774.8 36.0547250456 36.6619122909
4 774.8 53.4297518688 52.0262358166
5 774.8 54.1497741391 52.4614072734
1 774.8 37.3662881889 28.7897882443
2 775.0 52.5255722328 23.8998567759
3 775.0 36.0547250456 36.6619122909
4 775.0 53.39427089 51.9831682609
5 775.0 54.1343107743 52.4611444019
1 775.0 37.3684664222 28.7883401155
2 775.2 52.5255722328 23.8998567759
3 775.2 36.0547250456 36.6619122909
4 775.2 53.3572003057 51.9346293013
5 775.2 54.1181231329 52.4647473981
1 775.2 37.3737285533 28.7867899289
2 775.4 52.5255722328 23.8998567759
3 775.4 36.0547250456 36.6619122909
4 775.4 53.3177494901 51.8822853039
5 775.4 54.0983466164 52.4667665417
1 775.4 37.3761655356 28.7850580462
2 775.6 52.5255722328 23.8998567759
3 775.6 36.0547250456 36.6619122909
4 775.6 53.2760750116 51.8277844275
5 775.6 54.0811408448 52.4648859274
1 775.6 37.3782031218 28.7822385606
2 775.8 52.5255722328 23.8998567759
3 775.8 36.0547250456 36.6619122909
4 775.8 53.2350952876 51.7743722155
5 775.8 54.0634452095 52.4665917395
1 775.8 37.3780185498 28.7671083335
2 776.0 52.5255722328 23.8998567759
3 776.0 36.0547250456 36.6619122909
4 776.0 53.1938893598 51.7223416415
5 776.0 54.0539285918 52.4667693453
1 776.0 37.3761982188 28.7404735794
2 776.2 52.5255482802 23.8998572481
3 776.2 36.0547250456 36.6619122909
4 776.2 53.1521158056 51.6705987434
5 776.2 54.0539522646 52.4667689036
1 776.2 37.3758715352 28.7223207894
2 776.4 52.5255482802 23.8998572481
3 776.4 36.0547250456 36.6619122909
4 776.4 53.1097434501 51.6183187195
5 776.4 54.0540232844 52.4667675779
1 776.4 37.377359106 28.7101625
2 776.6 52.5255482802 23.8998572481
3 776.6 36.0547250456 36.6619122909
4 776.6 53.0648439527 51.5592106771
5 776.6 54.0494400541 52.4652022082
1 776.6 37.3755280597 28.7077462345
2 776.8 52.5255722328 23.8998567759
3 776.8 36.0547250456 36.6619122909
4 776.8 53.0155945053 51.4960621806
5 776.8 54.0371655959 52.4668072294
1 776.8 37.3668202581 28.7061079727
2 777.0 52.5255722328 23.8998567759
3 777.0 36.0547250456 36.6619122909
4 777.0 52.963125188 51.4307777134
5 777.0 54.0196217939 52.4723630778
1 777.0 37.3560565904 28.7092163441
2 777.2 52.5255722328 23.8998567759
3 777.2 36.0547250456 36.6619122909
4 777.2 52.9086241324 51.3715890896
5 777.2 53.9973733761 52.4678264853
1 777.2 37.3480843629 28.7103059339
2 777.4 52.5255722328 23.8998567759
3 777.4 36.0547250456 36.6619122909
4 777.4 52.8567730299 51.3252832318
5 777.4 53.9689748832 52.4667074552
1 777.4 37.3457387215 28.7117596434
2 777.6 52.5255722328 23.8998567759
3 777.6 36.0547250456 36.6619122909
4 777.6 52.8077623272 51.2918560314
5 777.6 53.9353047263 52.469265121
1 777.6 37.3456642374 28.713138141
2 777.8 52.5255722328 23.8998567759
3 777.8 36.0547250456 36.6619122909
4 777.8 52.7578049361 51.2741337347
5 777.8 53.8958299065 52.4713826451
1 777.8 37.3452986418 28.7142510735
2 778.0 52.5255722328 23.8998567759
3 778.0 36.0547250456 36.6619122909
4 778.0 52.7141181918 51.2634432972
5 778.0 53.8531656982 52.4688840054
1 778.0 37.34531832 28.7139752156
2 778.2 52.5255482802 23.8998572481
3 778.2 36.0547250456 36.6619122909
4 778.2 52.6731920939 51.2593034678
5 778.2 53.8063567816 52.4554590075
1 778.2 37.3453619053 28.7136985656
2 778.4 52.5255482802 23.8998572481
3 778.4 36.0547250456 36.6619122909
4 778.4 52.6339670418 51.2598089464
5 778.4 53.7578833386 52.4305108846
1 778.4 37.3453140914 28.7137001491
2 778.6 52.5255482802 23.8998572481
3 778.6 36.0547250456 36.6619122909
4 778.6 52.5959437883 51.2545134722
5 778.6 53.7081276994 52.3918313297
1 778.6 37.3453140914 28.7137001491
2 778.8 52.5255482802 23.8998572481
3 778.8 36.0547250456 36.6619122909
4 778.8 52.5586450983 51.245627728
5 778.8 53.6624491061 52.3404192039
1 778.8 37.3453140914 28.7137001491
2 779.0 52.5255482802 23.8998572481
3 779.0 36.0547250456 36.6619122909
4 779.0 52.5227365617 51.2334134738
5 779.0 53.6214761448 52.2831409461
1 779.0 37.3453140914 28.7137001491
2 779.2 52.5255482802 23.8998572481
3 779.2 36.0547250456 36.6619122909
4 779.2 52.4840417225 51.2171288336
5 779.2 53.5797478103 52.2236773043
1 779.2 37.3453140914 28.7137001491
2 779.4 52.5255482802 23.8998572481
3 779.4 36.0547250456 36.6619122909
4 779.4 52.4448487783 51.1906746113
5 779.4 53.540018444 52.1655527282
1 779.4 37.3453140914 28.7137001491
2 779.6 52.5255482802 23.8998572481
3 779.6 36.0547250456 36.6619122909
4 779.6 52.4055907254 51.1573440525
5 779.6 53.5019322324 52.1140018102
1 779.6 37.3453140914 28.7137001491
2 779.8 52.5255482802 23.8998572481
3 779.8 36.0547250456 36.6619122909
4 779.8 52.3667548738 51.1135502566
5 779.8 53.4639505723 52.0690539128
1 779.8 37.3453140914 28.7137001491
2 780.0 52.525524328 23.8998577202
3 780.0 36.0547250456 36.6619122909
4 780.0 52.3300101321 51.055407239
5 780.0 53.4293100802 52.0218417921
1 780.0 37.3453140914 28.7137001491
2 780.2 52.5255003755 23.8998581923
3 780.2 36.0547250456 36.6619122909
4 780.2 52.2971661714 50.9864552802
5 780.2 53.3935848753 51.9779534789
1 780.2 37.3453140914 28.7137001491
2 780.4 52.5255003755 23.8998581923
3 780.4 36.0547250456 36.6619122909
4 780.4 52.2611947447 50.9101382392
5 780.4 53.3567208645 51.9313366581
1 780.4 37.3453140914 28.7137001491
2 780.6 52.5255003755 23.8998581923
3 780.6 36.0547250456 36.6619122909
4 780.6 52.2225345973 50.8278233053
5 780.6 53.3170716775 51.8806474527
1 780.6 37.343951399 28.713745279
2 780.8 52.5255003755 23.8998581923
3 780.8 36.0547250456 36.6619122909
4 780.8 52.1801336728 50.7486124042
5 780.8 53.2750780016 51.827528566
1 780.8 37.335430618 28.7118258571
2 781.0 52.5254978577 23.8995830992
3 781.0 36.0547250456 36.6619122909
4 781.0 52.1350367527 50.6727598419
5 781.0 53.2346018776 51.7721805216
1 781.0 37.3165088269 28.7085999294
2 781.2 52.5254978577 23.8995830992
3 781.2 36.0547250456 36.6619122909
4 781.2 52.0850875822 50.6027863701
5 781.2 53.1933821455 51.7212508633
1 781.2 37.2909635184 28.7086212353
2 781.4 52.5254978577 23.8995830992
3 781.4 36.0547250456 36.6619122909
4 781.4 52.031080794 50.5425286296
5 781.4 53.150805892 51.6697987648
1 781.4 37.2626900901 28.7101096911
2 781.6 52.5254978577 23.8995830992
3 781.6 36.0547250456 36.6619122909
4 781.6 51.9760179614 50.4886237583
5 781.6 53.1103230379 51.616931629
1 781.6 37.2289393003 28.7131568272
2 781.8 52.5254978577 23.8995830992
3 781.8 36.0547250456 36.6619122909
4 781.8 51.9204733987 50.4391339934
5 781.8 53.0642855628 51.5603222198
1 781.8 37.1929726162 28.7198563385
2 782.0 52.5255218102 23.8995826271
3 782.0 36.0547250456 36.6619122909
4 782.0 51.8661980952 50.3912717441
5 782.0 53.0151757183 51.4968958551
1 782.0 37.1562729609 28.7348376062
2 782.2 52.5255218102 23.8995826271
3 782.2 36.0547250456 36.6619122909
4 782.2 51.8114493577 50.3412205462
5 782.2 52.9621641958 51.4318972084
1 782.2 37.1279932363 28.762199123
2 782.4 52.5255218102 23.8995826271
3 782.4 36.0547250456 36.6619122909
4 782.4 51.7614633694 50.2839192403
5 782.4 52.9089083401 51.3715834972
1 782.4 37.1165440839 28.7890004548
2 782.6 52.5255218102 23.8995826271
3 782.6 36.0547250456 36.6619122909
4 782.6 51.7175434061 50.221816635
5 782.6 52.8581492454 51.3255312504
1 782.6 37.1154662848 28.7950909305
2 782.8 52.5255218102 23.8995826271
3 782.8 36.0547250456 36.6619122909
4 782.8 51.6872434065 50.154204938
5 782.8 52.8095285891 51.2907204892
1 782.8 37.1136840746 28.8020305029
2 783.0 52.5255218102 23.8995826271
3 783.0 36.0547250456 36.6619122909
4 783.0 51.6680710434 50.0830609583
5 783.0 52.7621098509 51.2682701349
1 783.0 37.1106213304 28.8235987467
2 783.2 52.5255218102 23.8995826271
3 783.2 36.0547250456 36.6619122909
4 783.2 51.6521547514 50.0129502687
5 783.2 52.715830333 51.2590067755
1 783.2 37.1105221909 28.8604798516
2 783.4 52.5254978577 23.8995830992
3 783.4 36.0547250456 36.6619122909
4 783.4 51.6301582185 49.9490197783
5 783.4 52.6727420772 51.2593124162
1 783.4 37.1095450995 28.9039951997
2 783.6 52.5254978577 23.8995830992
3 783.6 36.0547250456 36.6619122909
4 783.6 51.5995352039 49.8951751145
5 783.6 52.6329434953 51.259279017
1 783.6 37.1098929669 28.9496680563
2 783.8 52.5254978577 23.8995830992
3 783.8 36.0547250456 36.6619122909
4 783.8 51.5622527777 49.8538523981
5 783.8 52.5942384583 51.2545474997
1 783.8 37.1100555053 28.9972735464
2 784.0 52.5254978577 23.8995830992
3 784.0 36.0547250456 36.6619122909
4 784.0 51.5210048592 49.8241705216
5 784.0 52.5564103171 51.2473233502
1 784.0 37.1096672946 29.0479246825
2 784.2 52.5254978577 23.8995830992
3 784.2 36.0547250456 36.6619122909
4 784.2 51.4781488158 49.8071812322
5 784.2 52.5206592455 51.2367569719
1 784.2 37.1092968069 29.1043545956
